currencyCode,tierMinimumUnits,retailPrice,unitPrice,armRegionName,location,effectiveStartDate,meterId,meterName,productId,skuId,productName,skuName,serviceName,serviceId,serviceFamily,unitOfMeasure,type,isPrimaryMeterRegion,armSkuName,reservationTerm
USD,0.0,42.88,42.88,koreacentral,KR Central,2025-04-01T00:00:00Z,a3981eb7-093e-4e4d-902d-1c5cb88d583c,eDTUs,DZH318Z0BQHM,DZH318Z0BQHM/0010,SQL Database Elastic Pool - Basic,800 DTU Pack,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,False,,
USD,0.0,3.776,3.776,koreacentral,KR Central,2025-07-01T00:00:00Z,fef8b1a9-7a83-5886-a8d1-7a47198034c5,vCore,DZH318Z0DCS1,DZH318Z0DCS1/0068,Azure Database for PostgreSQL Flexible Server General Purpose Dsv3 Series Compute,32 vCore,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,1 Hour,Consumption,False,AzureDB_PostgreSQL_Flexible_Server_General_Purpose_Dsv3Series_Compute,
USD,0.0,0.6858,0.6858,koreacentral,KR Central,2024-12-01T00:00:00Z,4841d84f-bf87-5104-9072-7b81d4809770,vCore,DZH318Z0J95H,DZH318Z0J95H/00JH,Azure Cosmos DB for MongoDB vCore,Worker Node 4 vCore,Azure Cosmos DB,DZH317DL9CC7,Databases,1 Hour,Consumption,True,Azure_Cosmos_DB_for_MongoDB_Worker_Node_4vCore,
USD,0.0,0.019,0.019,koreacentral,KR Central,2025-06-01T00:00:00Z,48523708-62c7-550b-919d-53e77cf3a59d,B0 Cache Instance,DZH318Z08MJT,DZH318Z08MJT/007K,Azure Managed Redis - Balanced,B0,Redis Cache,DZH314LP4PZS,Databases,1 Hour,Consumption,True,Azure_Redis_Cache_General_Purpose_B0,
USD,0.0,0.052,0.052,koreacentral,KR Central,2019-02-01T00:00:00Z,4894e024-dad3-45ea-b8a4-322fab5c02e0,vCore,DZH318Z0BJRS,DZH318Z0BJRS/000N,Azure Database for MariaDB Single Server Basic - Compute Gen5,1 vCore,Azure Database for MariaDB,DZH31974T4H6,Databases,1 Hour,Consumption,True,,
USD,0.0,1.521,1.521,koreacentral,KR Central,2025-06-01T00:00:00Z,48b3829f-f3a7-56b1-93be-ffed0151f6f2,B50 Cache Instance,DZH318Z08MJT,DZH318Z08MJT/004W,Azure Managed Redis - Balanced,B50,Redis Cache,DZH314LP4PZS,Databases,1 Hour,Consumption,True,Azure_Redis_Cache_General_Purpose_B50,
USD,0.0,0.271,0.271,koreacentral,KR Central,2023-04-01T00:00:00Z,4924aed9-803b-59b0-8628-e630361b609e,1M RUs,DZH318Z0D20N,DZH318Z0D20N/001C,Azure Cosmos DB serverless,RUs,Azure Cosmos DB,DZH317DL9CC7,Databases,1M,Consumption,True,,
USD,0.0,0.206407,0.206407,koreacentral,KR Central,2024-03-01T00:00:00Z,494f44ed-c435-5e56-9069-00a59d0a0eb4,Zone Redundancy vCore,DZH318Z0BQK3,DZH318Z0BQK3/01J4,SQL Managed Instance Business Critical - Compute Gen5,1 vCore Zone Redundancy,SQL Managed Instance,DZH318XWNZTN,Databases,1 Hour,Consumption,True,,
USD,0.0,0.5672,0.5672,koreacentral,KR Central,2025-07-01T00:00:00Z,3128be8a-a2de-59f2-89b0-aa6634e36cb6,vCore,DZH318Z0DCRZ,DZH318Z0DCRZ/006S,Az DB for PGSQL Flexible Server Memory Optimized Esv3 Series Compute,4 vCore,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,1 Hour,Consumption,False,AzureDB_PostgreSQL_Flexible_Server_Memory_Optimized_Esv3Series_Compute,
USD,0.0,0.984,0.984,koreacentral,KR Central,2023-03-01T00:00:00Z,49db69d9-7525-5b14-b117-91bde0ce2580,vCore,DZH318Z0KDZJ,DZH318Z0KDZJ/0053,Azure Database for PostgreSQL Flexible Server General Purpose - Ddsv5 Series Compute,8 vCore,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,1 Hour,Consumption,True,Standard_D8ds_v5,
USD,0.0,15.161,15.161,koreacentral,KR Central,2023-04-01T00:00:00Z,49feabb7-b7f8-51e2-9dd3-d2ceca62252d,D32s,DZH318Z0B07D,DZH318Z0B07D/008M,Graph API - General Purpose Compute,D32s,Azure Cosmos DB,DZH317DL9CC7,Databases,1 Hour,Consumption,True,,
USD,0.0,0.071,0.071,koreacentral,KR Central,2017-02-01T00:00:00Z,4a0b8eed-5f4f-4af8-a6bd-485a2a3e4360,C1 Cache,DZH318Z0BQH5,DZH318Z0BQH5/002Q,Azure Redis Cache Basic,C1,Redis Cache,DZH314LP4PZS,Databases,1 Hour,Consumption,True,Azure_Redis_Cache_Basic_C1_Cache,
USD,0.0,132.0,132.0,koreacentral,KR Central,2017-02-01T00:00:00Z,4a683cc8-582d-499e-8d0b-2c61cd355a8e,P6 Secondary Active DTU,DZH318Z0BQHC,DZH318Z0BQHC/00HV,SQL Database Single Premium,P6 Secondary Active,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,True,,
USD,0.0,2.106,2.106,koreacentral,KR Central,2022-10-01T00:00:00Z,4a6d7767-b41d-50e3-9517-9b12d6f38655,Standard_L16as_v3 vCore,DZH318Z08VF5,DZH318Z08VF5/0BD7,Azure Managed Instance for Apache Cassandra - Compute,Apache_Cassandra_Standard_L16as_v3,Azure Managed Instance for Apache Cassandra,DZH317NW2D37,Databases,1 Hour,Consumption,True,Apache_Cassandra_Standard_L16as_v3,
USD,0.0,0.2416,0.2416,koreacentral,KR Central,2025-06-01T00:00:00Z,273d32c3-fc8d-4600-8fa8-08795d24f214,vCore,DZH318Z0BQJ1,DZH318Z0BQJ1/012G,Azure Database for PostgreSQL Single Server General Purpose - Compute Gen5,2 vCore,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,1 Hour,Consumption,False,,
USD,0.0,3.944,3.944,koreacentral,KR Central,2025-07-01T00:00:00Z,509a5732-e15a-572a-ae85-b5ed39fedb1b,vCore,DZH318Z08M0D,DZH318Z08M0D/005C,SQL Database Single/Elastic Pool Hyperscale - Compute DC-Series,8 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,,
USD,0.0,0.493,0.493,koreacentral,KR Central,2023-09-01T00:00:00Z,644b11f0-f82b-524e-b0ac-d0f3d0ffc5bc,vCore,DZH318Z0B173,DZH318Z0B173/01FX,SQL Managed Instance Business Critical - Premium Series Memory Optimized Compute,vCore,SQL Managed Instance,DZH318XWNZTN,Databases,1 Hour,Consumption,False,SQLMI_BC_Compute_Premium_Memory_Optimized,
USD,0.0,3787.0,3787.0,koreacentral,KR Central,2023-09-01T00:00:00Z,644b11f0-f82b-524e-b0ac-d0f3d0ffc5bc,vCore,DZH318Z0B173,DZH318Z0B173/01NW,SQL Managed Instance Business Critical - Premium Series Memory Optimized Compute,vCore,SQL Managed Instance,DZH318XWNZTN,Databases,1 Hour,Reservation,False,SQLMI_BC_Compute_Premium_Memory_Optimized,1 Year
USD,0.0,7864.0,7864.0,koreacentral,KR Central,2023-09-01T00:00:00Z,644b11f0-f82b-524e-b0ac-d0f3d0ffc5bc,vCore,DZH318Z0B173,DZH318Z0B173/01NX,SQL Managed Instance Business Critical - Premium Series Memory Optimized Compute,vCore,SQL Managed Instance,DZH318XWNZTN,Databases,1 Hour,Reservation,False,SQLMI_BC_Compute_Premium_Memory_Optimized,3 Years
USD,0.0,0.103202,0.103202,koreacentral,KR Central,2018-10-08T00:00:00Z,c06d2a33-1340-44c5-bbe0-46c0b0ffa213,vCore,DZH318Z0BJRT,DZH318Z0BJRT/0024,SQL Managed Instance Hyperscale - Compute Gen4,vCore,SQL Managed Instance,DZH318XWNZTN,Databases,1 Hour,Consumption,False,SQLMI_HS_Compute_Gen4,
USD,0.0,0.15,0.15,koreacentral,KR Central,2021-09-01T00:00:00Z,4ba075df-0a05-55ca-bbaf-7820b2d54448,vCore,DZH318Z09SM1,DZH318Z09SM1/0177,Azure Database for PostgreSQL Flexible Server Memory Optimized Edsv4 Series Compute,1 vCore,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,1 Hour,Consumption,True,AzureDB_PostgreSQL_Flexible_Server_Memory_Optimized_Edsv4Series_Compute,
USD,0.0,0.711093,0.711093,koreacentral,KR Central,2018-01-16T00:00:00Z,4c0f1a2d-6368-4f0f-b668-15134fd6ce25,P1 Cache,DZH318Z0BQGP,DZH318Z0BQGP/000X,Azure Redis Cache Premium,P1,Redis Cache,DZH314LP4PZS,Databases,1 Hour,Consumption,True,Azure_Redis_Cache_Premium_P1_Cache,
USD,0.0,0.1418,0.1418,koreacentral,KR Central,2025-07-01T00:00:00Z,4c5c723d-cbc6-5a18-880d-7a573320b0bd,1 vCore,DZH318Z0TTZQ,DZH318Z0TTZQ/002P,Azure Database for MySQL Flexible Server Memory Optimized Easv6 Series Compute,1 vCore,Azure Database for MySQL,DZH317NR0P99,Databases,1 Hour,Consumption,True,AzureDB_MySQL_Flexible_Server_Memory_Optimized_Easv6_Series,
USD,0.0,0.2059,0.2059,koreacentral,KR Central,2025-05-01T00:00:00Z,4c70bf81-bbec-5e71-b1e6-a94cecb8be22,1 vCore,DZH318Z0TKXL,DZH318Z0TKXL/000H,Azure Database for PostgreSQL Flexible Server Memory Optimized Edsv6 Series Compute,1 vCore,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,1 Hour,Consumption,True,AzureDB_PostgreSQL_Flexible_Server_Memory_Optimized_Edsv6_Series_Compute,
USD,0.0,0.381,0.381,koreacentral,KR Central,2025-06-01T00:00:00Z,4cbfa888-fefc-5b31-9fc9-d430625ff472,B10 Cache Instance,DZH318Z08MJT,DZH318Z08MJT/0031,Azure Managed Redis - Balanced,B10,Redis Cache,DZH314LP4PZS,Databases,1 Hour,Consumption,True,Azure_Redis_Cache_General_Purpose_B10,
USD,0.0,0.0258,0.0258,koreacentral,KR Central,2023-10-01T00:00:00Z,4cf206af-602c-53a1-8a62-771fa7bc7588,vCore,DZH318Z0J95H,DZH318Z0J95H/00WD,Azure Cosmos DB for MongoDB vCore,Burstable 1 vCore,Azure Cosmos DB,DZH317DL9CC7,Databases,1 Hour,Consumption,True,1 vCore - burstable,
USD,0.0,1.161,1.161,koreacentral,KR Central,2022-10-01T00:00:00Z,4d80778a-a6ff-507c-aa5b-8f0a1772a9b5,Standard_D16as_v5 vCore,DZH318Z08VF5,DZH318Z08VF5/0BDC,Azure Managed Instance for Apache Cassandra - Compute,Apache_Cassandra_Standard_D16as_v5,Azure Managed Instance for Apache Cassandra,DZH317NW2D37,Databases,1 Hour,Consumption,True,Apache_Cassandra_Standard_D16as_v5,
USD,0.0,10.2795,10.2795,koreacentral,KR Central,2021-04-01T00:00:00Z,4d8fe761-51e5-57fe-bee4-454d4cb22337,F1500 Cache,DZH318Z0DBT6,DZH318Z0DBT6/007P,Azure Redis Cache Enterprise Flash,F1500,Redis Cache,DZH314LP4PZS,Databases,1 Hour,Consumption,True,Azure_Redis_Cache_Enterprise_Flash_F1500,
USD,0.0,57631.0,57631.0,koreacentral,KR Central,2021-04-01T00:00:00Z,4d8fe761-51e5-57fe-bee4-454d4cb22337,F1500 Cache,DZH318Z0DBT6,DZH318Z0DBT6/007M,Azure Redis Cache Enterprise Flash,F1500,Redis Cache,DZH314LP4PZS,Databases,1 Hour,Reservation,True,Azure_Redis_Cache_Enterprise_Flash_F1500,1 Year
USD,0.0,121566.0,121566.0,koreacentral,KR Central,2021-04-01T00:00:00Z,4d8fe761-51e5-57fe-bee4-454d4cb22337,F1500 Cache,DZH318Z0DBT6,DZH318Z0DBT6/006S,Azure Redis Cache Enterprise Flash,F1500,Redis Cache,DZH314LP4PZS,Databases,1 Hour,Reservation,True,Azure_Redis_Cache_Enterprise_Flash_F1500,3 Years
USD,0.0,4.8387,4.8387,koreacentral,KR Central,2017-02-01T00:00:00Z,4f02f1a7-9ae8-4159-870d-d1c9042d71ba,S3 Secondary Active DTUs,DZH318Z0BQHF,DZH318Z0BQHF/000Q,SQL Database Single Standard,S3 Secondary Active,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,True,,
USD,0.0,3.0,3.0,koreacentral,KR Central,2023-03-01T00:00:00Z,4f0e243f-a984-5170-8de8-7727d1f764c3,vCore,DZH318Z0KDX1,DZH318Z0KDX1/0084,Azure Database for PostgreSQL Flexible Server Memory Optimized Edsv5 Series Compute,20 vCore,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,1 Hour,Consumption,True,Azure_Database_for_PostgreSQL_Flexible_Server_Memory_Optimized_Edsv5_Series_Compute_20_vCore,
USD,0.0,797.2,797.2,koreacentral,KR Central,2025-04-01T00:00:00Z,9c6b9508-8ddc-4402-a265-ea25f8deb4f3,eDTUs,DZH318Z0BQH7,DZH318Z0BQH7/01BR,SQL Database Elastic Pool - Premium,4000 DTU Pack,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,False,,
USD,0.0,2.79,2.79,koreacentral,KR Central,2025-07-01T00:00:00Z,4f419461-2458-575a-99a6-284c538103be,NP10s vCore,DZH318Z08VF5,DZH318Z08VF5/0HLX,Azure Managed Instance for Apache Cassandra - Compute,NP10s,Azure Managed Instance for Apache Cassandra,DZH317NW2D37,Databases,1 Hour,Consumption,True,MI_Apache_Cassandra_NP10s,
USD,0.0,0.118,0.118,koreacentral,KR Central,2025-07-01T00:00:00Z,4f7da7fe-8053-58fe-9215-a00a14e0b82b,vCore,DZH318Z0TW7C,DZH318Z0TW7C/003G,Azure Database for MySQL Flexible Server General Purpose Dadsv6 Series Compute,vCore,Azure Database for MySQL,DZH317NR0P99,Databases,1 Hour,Consumption,True,AzureDB_MySQL_Flexible_Server_General_Purpose_Compute_Dadsv6_Series,
USD,0.0,7.587,7.587,koreacentral,KR Central,2023-04-01T00:00:00Z,4f86ea2a-8fec-55b8-a863-f5cd3ed5b6f7,D16s,DZH318Z0B07D,DZH318Z0B07D/008W,Graph API - General Purpose Compute,D16s,Azure Cosmos DB,DZH317DL9CC7,Databases,1 Hour,Consumption,True,,
USD,0.0,30.194,30.194,koreacentral,KR Central,2025-05-01T00:00:00Z,4f883a50-f839-5874-b644-2887b5bd309d,A4500 Cache Instance,DZH318Z0LKKN,DZH318Z0LKKN/007J,Azure Managed Redis - Flash Optimized,A4500,Redis Cache,DZH314LP4PZS,Databases,1 Hour,Consumption,True,A4500,
USD,0.0,250.0,250.0,koreacentral,KR Central,2017-02-01T00:00:00Z,4fd1e83a-2922-463f-873e-bd54b6744308,P11 Secondary Active DTU,DZH318Z0BQHC,DZH318Z0BQHC/00SD,SQL Database Single Premium,P11 Secondary Active,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,True,,
USD,0.0,250.0,250.0,koreacentral,KR Central,2017-02-01T00:00:00Z,500e535b-ea32-4eac-ac7f-5cb453972a21,P11 DTU,DZH318Z0BQHC,DZH318Z0BQHC/00R4,SQL Database Single Premium,P11,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,True,,
USD,0.0,5.0,5.0,koreacentral,KR Central,2016-09-01T00:00:00Z,ec512cda-5778-4fb9-b9f8-cac82ff35b17,100 DSUs,DZH318Z0BNWK,DZH318Z0BNWK/00FV,SQL Server Stretch Database,DSU200,SQL Server Stretch Database,DZH3181TS4Z3,Databases,1/Hour,Consumption,False,,
USD,0.0,16.51256,16.51256,koreacentral,KR Central,2025-06-01T00:00:00Z,494f44ed-c435-5e56-9069-00a59d0a0eb4,Zone Redundancy vCore,DZH318Z0BQK3,DZH318Z0BQK3/01J5,SQL Managed Instance Business Critical - Compute Gen5,80 vCore Zone Redundancy,SQL Managed Instance,DZH318XWNZTN,Databases,1 Hour,Consumption,False,SQLMI_BC_Compute_Gen5_80,
USD,0.0,0.493,0.493,koreacentral,KR Central,2024-05-01T00:00:00Z,509a5732-e15a-572a-ae85-b5ed39fedb1b,vCore,DZH318Z08M0D,DZH318Z08M0D/0057,SQL Database Single/Elastic Pool Hyperscale - Compute DC-Series,1 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,True,,
USD,0.0,0.149,0.149,koreacentral,KR Central,2024-04-01T00:00:00Z,50a3de53-a12e-5a9a-b615-8bf6219480e2,JA400 Job Agent,DZH318Z0K7SD,DZH318Z0K7SD/0010,SQL Database - Elastic Jobs Agent,JA400,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,True,JA400,
USD,0.0,6.192216,6.192216,koreacentral,KR Central,2025-07-01T00:00:00Z,0fc6c500-1e1a-4d47-9c73-ff0db2cff60e,vCore,DZH318Z0BPXH,DZH318Z0BPXH/02J8,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,18 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,,
USD,0.0,13.7604,13.7604,koreacentral,KR Central,2025-06-01T00:00:00Z,4284129f-ee24-419a-aced-a3eb31eafc4d,vCore,DZH318Z0BPXL,DZH318Z0BPXL/00XM,SQL Database Single/Elastic Pool General Purpose - Compute Gen5,80 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,SQLDB_GP_Compute_Gen5_80,
USD,0.0,0.4128,0.4128,koreacentral,KR Central,2023-10-01T00:00:00Z,512c0733-050d-5fcf-9e43-5d853d8fb3a8,vCore,DZH318Z0J95H,DZH318Z0J95H/0145,Azure Cosmos DB for MongoDB vCore,B4MS,Azure Cosmos DB,DZH317DL9CC7,Databases,1 Hour,Consumption,True,B4MS,
USD,0.0,0.522,0.522,koreacentral,KR Central,2025-06-01T00:00:00Z,5183a65b-1168-40ca-809a-e009c23c05bc,M20 Cache Instance,DZH318Z0CSLD,DZH318Z0CSLD/001G,Azure Managed Redis - Memory Optimized,M20,Redis Cache,DZH314LP4PZS,Databases,1 Hour,Consumption,True,M20,
USD,0.0,0.123,0.123,koreacentral,KR Central,2024-04-01T00:00:00Z,51a24d7b-82f2-55cc-bccb-03a185b0c0aa,vCore,DZH318Z0KF1X,DZH318Z0KF1X/00WQ,Azure Database for PostgreSQL Flexible Server General Purpose Dadsv5 Series Compute,1 vCore,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,1 Hour,Consumption,True,1 vCore,
USD,0.0,0.15,0.15,koreacentral,KR Central,2022-04-01T00:00:00Z,523e051c-82d5-4c7e-971d-aa39048716fe,Cont 30D Bckp Data Restore,DZH318Z0BX2J,DZH318Z0BX2J/0008,Azure Cosmos DB - PITR,Backup,Azure Cosmos DB,DZH317DL9CC7,Databases,1 GB,Consumption,True,,
USD,0.0,6.192216,6.192216,koreacentral,KR Central,2025-07-01T00:00:00Z,0fc6c500-1e1a-4d47-9c73-ff0db2cff60e,vCore,DZH318Z0BPXH,DZH318Z0BPXH/02HN,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,18 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,,
USD,0.0,0.0,0.0,koreacentral,KR Central,2017-03-01T00:00:00Z,245d2c23-2308-4b39-b5f7-c5dfd9c6d3ee,100 DWUs - Free,DZH318Z0BZ1C,DZH318Z0BZ1C/001R,SQL Data Warehouse Compute Optimized Gen1,DWU100,SQL Data Warehouse,DZH316GM4MNQ,Databases,1/Hour,Consumption,False,,
USD,0.0,2.269,2.269,koreacentral,KR Central,2022-07-01T00:00:00Z,52b5e48b-9d4c-56a6-a7fc-48905b24f039,16 vCore,DZH318Z0H9TN,DZH318Z0H9TN/00JB,Azure Database for MySQL Flexible Server Memory Optimized Edsv5 Series Compute,Standard_E16d_v5,Azure Database for MySQL,DZH317NR0P99,Databases,1 Hour,Consumption,True,AzureDB_MySQL_Flexible_Server_Memory_Optimized_Edsv5Series_Compute_16vCore,
USD,0.0,0.825624,0.825624,koreacentral,KR Central,2025-06-01T00:00:00Z,9b6025e3-1701-5f68-a8e5-5a31df1ac457,Zone Redundancy vCore,DZH318Z0BPXL,DZH318Z0BPXL/03GH,SQL Database Single/Elastic Pool General Purpose - Compute Gen5,8 vCore Zone Redundancy,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,SQLDB_GP_Compute_Gen5_8,
USD,0.0,0.0494,0.0494,koreacentral,KR Central,2025-07-01T00:00:00Z,5330df82-a779-5d5a-8a75-605536688afd,Additional IOPS,DZH318Z0BQCS,DZH318Z0BQCS/008F,SQL Managed Instance General Purpose - Storage,Additional IOPS,SQL Managed Instance,DZH318XWNZTN,Databases,1 IOPS/Month,Consumption,True,Additional IOPS,
USD,0.0,37.940451,37.940451,koreacentral,KR Central,2020-07-23T00:00:00Z,6dec411c-de74-4e8d-9f17-89ffd49b99cd,vCore,DZH318Z0CGVC,DZH318Z0CGVC/010N,SQL Database Single/Elastic Pool Business Critical - Compute M Series,20 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,20 vCore,
USD,0.0,2.476872,2.476872,koreacentral,KR Central,2025-06-01T00:00:00Z,9b6025e3-1701-5f68-a8e5-5a31df1ac457,Zone Redundancy vCore,DZH318Z0BPXL,DZH318Z0BPXL/0461,SQL Database Single/Elastic Pool General Purpose - Compute Gen5,24 vCore Zone Redundancy,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,SQLDB_GP_Compute_Gen5_24,
USD,0.0,0.0,0.0,koreacentral,KR Central,2023-02-01T00:00:00Z,544f62da-71ac-5503-a71b-20564ccfd613,4 vCore - Free,DZH318Z0C124,DZH318Z0C124/008T,SQL Database General Purpose - Serverless - Compute Gen5,4 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,True,,
USD,0.0,0.114,0.114,koreacentral,KR Central,2018-05-01T00:00:00Z,54887b42-e7d6-4ee8-b5bd-e47a339f6a56,Backup LRS Data Stored,DZH318Z0BQFD,DZH318Z0BQFD/0018,Azure Database for PostgreSQL Single Server - Backup Storage,Backup LRS,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,1 GB/Month,Consumption,True,,
USD,0.0,0.118,0.118,koreacentral,KR Central,2024-11-01T00:00:00Z,5493090a-0abf-40cf-97d8-ef4628bff31f,ZRS Data Stored,DZH318Z0BXWX,DZH318Z0BXWX/001B,SQL Database Single/Elastic Pool PITR Backup Storage,Backup ZRS,SQL Database,DZH3180HX10K,Databases,1 GB/Month,Consumption,True,,
USD,0.0,3.936,3.936,koreacentral,KR Central,2023-03-01T00:00:00Z,557c09eb-de3a-5624-88ce-7de5c7bea376,vCore,DZH318Z0KDZJ,DZH318Z0KDZJ/0056,Azure Database for PostgreSQL Flexible Server General Purpose - Ddsv5 Series Compute,32 vCore,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,1 Hour,Consumption,True,Standard_D32ds_v5,
USD,0.0,14.4,14.4,koreacentral,KR Central,2023-03-01T00:00:00Z,55bdfaec-8cb9-5aba-b083-336d3b7f7bd3,vCore,DZH318Z0KDVH,DZH318Z0KDVH/004M,Azure Database for PostgreSQL Flexible Server Memory Optimized Eadsv5 Series Compute,96 vCore,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,1 Hour,Consumption,True,Azure_Database_for_PostgreSQL_Flexible_Server_Memory_Purpose_Eadsv5_Series_Compute_96_vCore,
USD,0.0,0.3375,0.3375,koreacentral,KR Central,2022-10-01T00:00:00Z,55ea9e7b-86d5-5faf-9102-03b890ac20a0,Paid IO ZRS IO Rate Operations,DZH318Z0DCQ4,DZH318Z0DCQ4/00SS,Az DB for MySQL Flexible Server Storage,Paid IO ZRS,Azure Database for MySQL,DZH317NR0P99,Databases,1M,Consumption,True,Paid IO ZRS,
USD,0.0,0.825616,0.825616,koreacentral,KR Central,2018-10-08T00:00:00Z,653cfaae-dac7-4668-902e-c033ba142ee0,vCore,DZH318Z0BJRQ,DZH318Z0BJRQ/0038,SQL Managed Instance Hyperscale - Compute Gen5,8 vCore,SQL Managed Instance,DZH318XWNZTN,Databases,1 Hour,Consumption,False,SQLMI_HS_Compute_Gen5_8,
USD,0.0,0.51,0.51,koreacentral,KR Central,2021-08-01T00:00:00Z,5cd5e088-f3f5-5526-8658-829df4671ec8,vCore,DZH318Z09PJB,DZH318Z09PJB/009S,SQL Database SingleDB Hyperscale - Serverless - Read Repl - Compute Gen5,24 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,24 vCore,
USD,0.0,0.16,0.16,koreacentral,KR Central,2016-09-01T00:00:00Z,963858e4-b3ba-46bd-90cc-b509518302d5,Data Stored,DZH318Z0BNWK,DZH318Z0BNWK/00B2,SQL Server Stretch Database,DSU1500,SQL Server Stretch Database,DZH3181TS4Z3,Databases,1 GB/Month,Consumption,False,,
USD,0.0,8.468,8.468,koreacentral,KR Central,2017-02-01T00:00:00Z,cefd815c-1662-4b31-9423-cf1503649807,100 DWUs,DZH318Z0BZ1C,DZH318Z0BZ1C/00C2,SQL Data Warehouse Compute Optimized Gen1,DWU500,SQL Data Warehouse,DZH316GM4MNQ,Databases,1/Hour,Consumption,False,,
USD,0.0,2.2688,2.2688,koreacentral,KR Central,2025-06-01T00:00:00Z,691ccfed-94ac-460c-b1f6-3355aa8c17dd,vCore,DZH318Z0BQKK,DZH318Z0BQKK/00PF,Azure Database for PostgreSQL Single Server Memory Optimized - Compute Gen5,16 vCore,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,1 Hour,Consumption,False,,
USD,0.0,0.412,0.412,koreacentral,KR Central,2023-08-01T00:00:00Z,56af0590-18ee-5b4e-883c-8b7b6e2ae19a,MVBuilder D4s vCore,DZH318Z0DX1T,DZH318Z0DX1T/00CM,Azure Cosmos DB Materialized Views,MVBuilder D4s,Azure Cosmos DB,DZH317DL9CC7,Databases,1 Hour,Consumption,True,Azure Cosmos DB Materialized Views Builder D4s,
USD,0.0,0.05,0.05,koreacentral,KR Central,2024-09-01T00:00:00Z,5728cc24-e6a9-5a2b-baba-dce64ed947d8,1 vCore,DZH318Z0LT8H,DZH318Z0LT8H/001H,SQL Database - shared resource management,1 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,True,1 vCore,
USD,0.0,34.146406,34.146406,koreacentral,KR Central,2020-07-23T00:00:00Z,6dec411c-de74-4e8d-9f17-89ffd49b99cd,vCore,DZH318Z0CGVC,DZH318Z0CGVC/010V,SQL Database Single/Elastic Pool Business Critical - Compute M Series,18 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,18 vCore,
USD,0.0,0.01,0.01,koreacentral,KR Central,2024-05-01T00:00:00Z,576e5bac-b51e-5017-a9ab-172bef472e7a,vCore,DZH318Z08M0D,DZH318Z08M0D/015X,SQL Database Single/Elastic Pool Hyperscale - Compute DC-Series,32 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,True,32 vCore,
USD,0.0,0.1418,0.1418,koreacentral,KR Central,2025-07-01T00:00:00Z,579f4bf7-e239-5628-ac51-e6672efcbfb7,1 vCore,DZH318Z0TS9H,DZH318Z0TS9H/0013,Azure Database for MySQL Flexible Server Memory Optimized Eadsv6 Series Compute,1 vCore,Azure Database for MySQL,DZH317NR0P99,Databases,1 Hour,Consumption,True,AzureDB_MySQL_Flexible_Server_Memory_Optimized_Eadsv6_Series,
USD,0.0,0.206406,0.206406,koreacentral,KR Central,2019-07-01T00:00:00Z,57e1cedd-0a94-4832-b55e-295345c235e9,vCore,DZH318Z0BXXX,DZH318Z0BXXX/001Z,SQL Database SingleDB/Elastic Pool Hyperscale - Compute Gen5,1 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,True,SQLDB_HS_Compute_Gen5_1,
USD,0.0,4.128144,4.128144,koreacentral,KR Central,2025-07-01T00:00:00Z,0fc6c500-1e1a-4d47-9c73-ff0db2cff60e,vCore,DZH318Z0BPXH,DZH318Z0BPXH/02HR,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,12 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,,
