currencyCode,retailPrice,location,skuName,OS,type,reservationTerm
USD,1041.0,koreacentral,D2lds v5,Linux,Reservation,3 Years
USD,2.99,koreacentral,D48lds v6,Linux,Consumption,
USD,16239.0,koreacentral,D48lds v6,Linux,Reservation,1 Year
USD,30644.0,koreacentral,D48lds v6,Linux,Reservation,3 Years
USD,4.512,koreacentral,D48ls v5,Windows,Consumption,
USD,2.304,koreacentral,D48ls v5,Windows,DevTestConsumption,
USD,5.04,koreacentral,D48s v4,Windows,Consumption,
USD,2.832,koreacentral,D48s v4,Windows,DevTestConsumption,
USD,0.492,koreacentral,D8s v3,Linux,Consumption,
USD,2404.0,koreacentral,D8s v3,Linux,Reservation,1 Year
USD,4941.0,koreacentral,D8s v3,Linux,Reservation,3 Years
USD,1.848,koreacentral,D16ds v4,Windows,Consumption,
USD,1.112,koreacentral,D16ds v4,Windows,DevTestConsumption,
USD,5.04,koreacentral,D48a v4,Windows,Consumption,
USD,2.832,koreacentral,D48a v4,Windows,DevTestConsumption,
USD,7.973,koreacentral,D128lds v6,Linux,Consumption,
USD,43304.0,koreacentral,D128lds v6,Linux,Reservation,1 Year
USD,81718.0,koreacentral,D128lds v6,Linux,Reservation,3 Years
USD,0.118,koreacentral,D2as v4,Linux,Consumption,
USD,600.0,koreacentral,D2as v4,Linux,Reservation,1 Year
USD,1166.0,koreacentral,D2as v4,Linux,Reservation,3 Years
USD,0.492,koreacentral,D8 v3,Linux,Consumption,
USD,2404.0,koreacentral,D8 v3,Linux,Reservation,1 Year
USD,4941.0,koreacentral,D8 v3,Linux,Reservation,3 Years
USD,0.192,koreacentral,D4ls v5,Linux,Consumption,
USD,992.0,koreacentral,D4ls v5,Linux,Reservation,1 Year
USD,1917.0,koreacentral,D4ls v5,Linux,Reservation,3 Years
USD,0.231,koreacentral,D2ds v4,Windows,Consumption,
USD,0.139,koreacentral,D2ds v4,Windows,DevTestConsumption,
USD,4.584,koreacentral,D48als v6,Windows,Consumption,
USD,2.376,koreacentral,D48als v6,Windows,DevTestConsumption,
USD,3.776,koreacentral,D64as v4,Linux,Consumption,
USD,19186.0,koreacentral,D64as v4,Linux,Reservation,1 Year
USD,37312.0,koreacentral,D64as v4,Linux,Reservation,3 Years
USD,0.472,koreacentral,D8s v4,Linux,Consumption,
USD,2404.0,koreacentral,D8s v4,Linux,Reservation,1 Year
USD,4664.0,koreacentral,D8s v4,Linux,Reservation,3 Years
USD,7.392,koreacentral,D64ds v4,Windows,Consumption,
USD,4.448,koreacentral,D64ds v4,Windows,DevTestConsumption,
USD,5.16,koreacentral,D48 v3,Windows,Consumption,
USD,2.952,koreacentral,D48 v3,Windows,DevTestConsumption,
USD,0.465,koreacentral,D4ads v6,Windows,Consumption,
USD,0.281,koreacentral,D4ads v6,Windows,DevTestConsumption,
USD,0.245,koreacentral,D2ds v6,Windows,Consumption,
USD,0.153,koreacentral,D2ds v6,Windows,DevTestConsumption,
USD,0.924,koreacentral,D8ds v4,Windows,Consumption,
USD,0.556,koreacentral,D8ds v4,Windows,DevTestConsumption,
USD,0.472,koreacentral,D8 v4,Linux,Consumption,
USD,2404.0,koreacentral,D8 v4,Linux,Reservation,1 Year
USD,4664.0,koreacentral,D8 v4,Linux,Reservation,3 Years
USD,3.336,koreacentral,D48d v4,Linux,Consumption,
USD,17010.0,koreacentral,D48d v4,Linux,Reservation,1 Year
USD,32964.0,koreacentral,D48d v4,Linux,Reservation,3 Years
USD,2.224,koreacentral,D32ds v4,Linux,Consumption,
USD,11340.0,koreacentral,D32ds v4,Linux,Reservation,1 Year
USD,21976.0,koreacentral,D32ds v4,Linux,Reservation,3 Years
USD,3.578,koreacentral,D64as v6,Linux,Consumption,
USD,18490.0,koreacentral,D64as v6,Linux,Reservation,1 Year
USD,35727.0,koreacentral,D64as v6,Linux,Reservation,3 Years
USD,6.49,koreacentral,Dsv5 Type1,Linux,Consumption,
USD,33543.0,koreacentral,Dsv5 Type1,Linux,Reservation,1 Year
USD,63106.0,koreacentral,Dsv5 Type1,Linux,Reservation,3 Years
USD,9.696,koreacentral,D96lds v5,Windows,Consumption,
USD,5.28,koreacentral,D96lds v5,Windows,DevTestConsumption,
USD,7.339,koreacentral,Ddsv5 Type1,Linux,Consumption,
USD,37932.0,koreacentral,Ddsv5 Type1,Linux,Reservation,1 Year
USD,73292.0,koreacentral,Ddsv5 Type1,Linux,Reservation,3 Years
USD,0.202,koreacentral,D4ls v6,Linux,Consumption,
USD,1095.0,koreacentral,D4ls v6,Linux,Reservation,1 Year
USD,2066.0,koreacentral,D4ls v6,Linux,Reservation,3 Years
USD,3.008,koreacentral,D32ls v5,Windows,Consumption,
USD,1.536,koreacentral,D32ls v5,Windows,DevTestConsumption,
USD,15.689,koreacentral,D128ds v6,Windows,Consumption,
USD,9.801,koreacentral,D128ds v6,Windows,DevTestConsumption,
USD,20.726,koreacentral,D192s v6,Windows,Consumption,
USD,11.894,koreacentral,D192s v6,Windows,DevTestConsumption,
USD,3.36,koreacentral,D32as v4,Windows,Consumption,
USD,1.888,koreacentral,D32as v4,Windows,DevTestConsumption,
USD,0.281,koreacentral,D4ads v6,Linux,Consumption,
USD,1453.0,koreacentral,D4ads v6,Linux,Reservation,1 Year
USD,2808.0,koreacentral,D4ads v6,Linux,Reservation,3 Years
USD,0.101,koreacentral,D2ls v6,Linux,Consumption,
USD,547.0,koreacentral,D2ls v6,Linux,Reservation,1 Year
USD,1033.0,koreacentral,D2ls v6,Linux,Reservation,3 Years
USD,6.749,koreacentral,D96ads v6,Linux,Consumption,
USD,34880.0,koreacentral,D96ads v6,Linux,Reservation,1 Year
USD,67396.0,koreacentral,D96ads v6,Linux,Reservation,3 Years
USD,1.536,koreacentral,D32ls v5,Linux,Consumption,
USD,7939.0,koreacentral,D32ls v5,Linux,Reservation,1 Year
USD,15339.0,koreacentral,D32ls v5,Linux,Reservation,3 Years
USD,0.384,koreacentral,D8ls v5,Linux,Consumption,
USD,1985.0,koreacentral,D8ls v5,Linux,Reservation,1 Year
USD,3835.0,koreacentral,D8ls v5,Linux,Reservation,3 Years
USD,5.182,koreacentral,D48s v6,Windows,Consumption,
USD,2.974,koreacentral,D48s v6,Windows,DevTestConsumption,
USD,5.191,koreacentral,Dsv4 Type1,Linux,Consumption,
USD,26444.0,koreacentral,Dsv4 Type1,Linux,Reservation,1 Year
USD,51304.0,koreacentral,Dsv4 Type1,Linux,Reservation,3 Years
USD,3.757,koreacentral,D64alds v6,Linux,Consumption,
USD,19417.0,koreacentral,D64alds v6,Linux,Reservation,1 Year
USD,37517.0,koreacentral,D64alds v6,Linux,Reservation,3 Years
USD,1.861,koreacentral,D16ads v6,Windows,Consumption,
USD,1.125,koreacentral,D16ads v6,Windows,DevTestConsumption,
USD,1.968,koreacentral,D32s v3,Linux,Consumption,
USD,9616.0,koreacentral,D32s v3,Linux,Reservation,1 Year
USD,19762.0,koreacentral,D32s v3,Linux,Reservation,3 Years
USD,6.909,koreacentral,D64s v6,Windows,Consumption,
USD,3.965,koreacentral,D64s v6,Windows,DevTestConsumption,
USD,1.888,koreacentral,D32a v4,Linux,Consumption,
USD,9593.0,koreacentral,D32a v4,Linux,Reservation,1 Year
USD,18656.0,koreacentral,D32a v4,Linux,Reservation,3 Years
USD,5.198,koreacentral,D48lds v6,Windows,Consumption,
USD,2.99,koreacentral,D48lds v6,Windows,DevTestConsumption,
USD,0.556,koreacentral,D8d v4,Linux,Consumption,
USD,2835.0,koreacentral,D8d v4,Linux,Reservation,1 Year
USD,5494.0,koreacentral,D8d v4,Linux,Reservation,3 Years
USD,0.613,koreacentral,D8ds v6,Linux,Consumption,
USD,3327.0,koreacentral,D8ds v6,Linux,Reservation,1 Year
USD,6278.0,koreacentral,D8ds v6,Linux,Reservation,3 Years
USD,5.366,koreacentral,D96as v6,Linux,Consumption,
USD,27736.0,koreacentral,D96as v6,Linux,Reservation,1 Year
USD,53591.0,koreacentral,D96as v6,Linux,Reservation,3 Years
USD,2.683,koreacentral,D48as v6,Linux,Consumption,
USD,13868.0,koreacentral,D48as v6,Linux,Reservation,1 Year
USD,26796.0,koreacentral,D48as v6,Linux,Reservation,3 Years
USD,0.118,koreacentral,D2s v4,Linux,Consumption,
USD,601.0,koreacentral,D2s v4,Linux,Reservation,1 Year
USD,1166.0,koreacentral,D2s v4,Linux,Reservation,3 Years
USD,0.191,koreacentral,D2als v6,Windows,Consumption,
USD,0.099,koreacentral,D2als v6,Windows,DevTestConsumption,
USD,1.733,koreacentral,D16lds v6,Windows,Consumption,
USD,0.997,koreacentral,D16lds v6,Windows,DevTestConsumption,
USD,0.924,koreacentral,D8d v4,Windows,Consumption,
USD,0.556,koreacentral,D8d v4,Windows,DevTestConsumption,
USD,0.386,koreacentral,D4ls v6,Windows,Consumption,
USD,0.202,koreacentral,D4ls v6,Windows,DevTestConsumption,
USD,0.84,koreacentral,D8a v4,Windows,Consumption,
USD,0.472,koreacentral,D8a v4,Windows,DevTestConsumption,
USD,3.232,koreacentral,D32lds v5,Windows,Consumption,
USD,1.76,koreacentral,D32lds v5,Windows,DevTestConsumption,
USD,3.261,koreacentral,D32as v6,Windows,Consumption,
USD,1.789,koreacentral,D32as v6,Windows,DevTestConsumption,
USD,3.696,koreacentral,D32d v4,Windows,Consumption,
USD,2.224,koreacentral,D32d v4,Windows,DevTestConsumption,
USD,4.627,koreacentral,D48ls v6,Windows,Consumption,
USD,2.419,koreacentral,D48ls v6,Windows,DevTestConsumption,
USD,2.952,koreacentral,D48s v3,Linux,Consumption,
USD,14911.0,koreacentral,D48s v3,Linux,Reservation,1 Year
USD,29092.0,koreacentral,D48s v3,Linux,Reservation,3 Years
USD,6.112,koreacentral,D64als v6,Windows,Consumption,
USD,3.168,koreacentral,D64als v6,Windows,DevTestConsumption,
USD,0.984,koreacentral,D16 v3,Linux,Consumption,
USD,4808.0,koreacentral,D16 v3,Linux,Reservation,1 Year
USD,9881.0,koreacentral,D16 v3,Linux,Reservation,3 Years
USD,2.974,koreacentral,D48s v6,Linux,Consumption,
USD,16150.0,koreacentral,D48s v6,Linux,Reservation,1 Year
USD,30477.0,koreacentral,D48s v6,Linux,Reservation,3 Years
USD,3.696,koreacentral,D32ds v4,Windows,Consumption,
USD,2.224,koreacentral,D32ds v4,Windows,DevTestConsumption,
USD,0.433,koreacentral,D4lds v6,Windows,Consumption,
USD,0.249,koreacentral,D4lds v6,Windows,DevTestConsumption,
USD,3.36,koreacentral,D32a v4,Windows,Consumption,
USD,1.888,koreacentral,D32a v4,Windows,DevTestConsumption,
USD,0.112,koreacentral,D2as v6,Linux,Consumption,
USD,578.0,koreacentral,D2as v6,Linux,Reservation,1 Year
USD,1116.0,koreacentral,D2as v6,Linux,Reservation,3 Years
USD,3.675,koreacentral,D48ds v6,Linux,Consumption,
USD,19962.0,koreacentral,D48ds v6,Linux,Reservation,1 Year
USD,37669.0,koreacentral,D48ds v6,Linux,Reservation,3 Years
USD,0.376,koreacentral,D4ls v5,Windows,Consumption,
USD,0.192,koreacentral,D4ls v5,Windows,DevTestConsumption,
USD,0.944,koreacentral,D16as v4,Linux,Consumption,
USD,4796.0,koreacentral,D16as v4,Linux,Reservation,1 Year
USD,9328.0,koreacentral,D16as v4,Linux,Reservation,3 Years
USD,2.45,koreacentral,D32ds v6,Linux,Consumption,
USD,13308.0,koreacentral,D32ds v6,Linux,Reservation,1 Year
USD,25113.0,koreacentral,D32ds v6,Linux,Reservation,3 Years
USD,7.392,koreacentral,D64d v4,Windows,Consumption,
USD,4.448,koreacentral,D64d v4,Windows,DevTestConsumption,
USD,4.893,koreacentral,Ddsv4 Type 1,Linux,Consumption,
USD,24957.0,koreacentral,Ddsv4 Type 1,Linux,Reservation,1 Year
USD,48347.0,koreacentral,Ddsv4 Type 1,Linux,Reservation,3 Years
USD,14.701,koreacentral,D192ds_v6,Linux,Consumption,
USD,79846.0,koreacentral,D192ds_v6,Linux,Reservation,1 Year
USD,150678.0,koreacentral,D192ds_v6,Linux,Reservation,3 Years
USD,1.613,koreacentral,D32ls v6,Linux,Consumption,
USD,8759.0,koreacentral,D32ls v6,Linux,Reservation,1 Year
USD,16530.0,koreacentral,D32ls v6,Linux,Reservation,3 Years
USD,5.544,koreacentral,D48d v4,Windows,Consumption,
USD,3.336,koreacentral,D48d v4,Windows,DevTestConsumption,
USD,0.139,koreacentral,D2ds v4,Linux,Consumption,
USD,709.0,koreacentral,D2ds v4,Linux,Reservation,1 Year
USD,1373.0,koreacentral,D2ds v4,Linux,Reservation,3 Years
USD,1.968,koreacentral,D32-16s v3,Linux,Consumption,
USD,0.21,koreacentral,D2 v4,Windows,Consumption,
USD,0.118,koreacentral,D2 v4,Windows,DevTestConsumption,
USD,7.823,koreacentral,Dadsv5 Type1,Linux,Consumption,
USD,40433.0,koreacentral,Dadsv5 Type1,Linux,Reservation,1 Year
USD,78126.0,koreacentral,Dadsv5 Type1,Linux,Reservation,3 Years
USD,0.216,koreacentral,D2s v6,Windows,Consumption,
USD,0.124,koreacentral,D2s v6,Windows,DevTestConsumption,
USD,0.141,koreacentral,D2ads v6,Linux,Consumption,
USD,727.0,koreacentral,D2ads v6,Linux,Reservation,1 Year
USD,1404.0,koreacentral,D2ads v6,Linux,Reservation,3 Years
USD,1.848,koreacentral,D16d v4,Windows,Consumption,
USD,1.112,koreacentral,D16d v4,Windows,DevTestConsumption,
USD,0.118,koreacentral,D2 v4,Linux,Consumption,
USD,601.0,koreacentral,D2 v4,Linux,Reservation,1 Year
USD,1166.0,koreacentral,D2 v4,Linux,Reservation,3 Years
USD,1.878,koreacentral,D32alds v6,Linux,Consumption,
USD,9708.0,koreacentral,D32alds v6,Linux,Reservation,1 Year
USD,18758.0,koreacentral,D32alds v6,Linux,Reservation,3 Years
USD,4.838,koreacentral,D96ls v6,Linux,Consumption,
USD,26278.0,koreacentral,D96ls v6,Linux,Reservation,1 Year
USD,49590.0,koreacentral,D96ls v6,Linux,Reservation,3 Years
USD,5.81,koreacentral,Ddsv4 Type 2,Linux,Consumption,
USD,30029.0,koreacentral,Ddsv4 Type 2,Linux,Reservation,1 Year
USD,58023.0,koreacentral,Ddsv4 Type 2,Linux,Reservation,3 Years
USD,1.982,koreacentral,D32s v6,Linux,Consumption,
USD,10767.0,koreacentral,D32s v6,Linux,Reservation,1 Year
USD,20318.0,koreacentral,D32s v6,Linux,Reservation,3 Years
USD,0.771,koreacentral,D8ls v6,Windows,Consumption,
USD,0.403,koreacentral,D8ls v6,Windows,DevTestConsumption,
USD,2.224,koreacentral,D32d v4,Linux,Consumption,
USD,11340.0,koreacentral,D32d v4,Linux,Reservation,1 Year
USD,21976.0,koreacentral,D32d v4,Linux,Reservation,3 Years
USD,1.727,koreacentral,D16s v6,Windows,Consumption,
USD,0.991,koreacentral,D16s v6,Windows,DevTestConsumption,
USD,6.464,koreacentral,D64lds v5,Windows,Consumption,
USD,3.52,koreacentral,D64lds v5,Windows,DevTestConsumption,
USD,6.88,koreacentral,D64 v3,Windows,Consumption,
USD,3.936,koreacentral,D64 v3,Windows,DevTestConsumption,
USD,0.42,koreacentral,D4a v4,Windows,Consumption,
USD,0.236,koreacentral,D4a v4,Windows,DevTestConsumption,
USD,0.984,koreacentral,D16s v3,Linux,Consumption,
USD,4808.0,koreacentral,D16s v3,Linux,Reservation,1 Year
USD,9881.0,koreacentral,D16s v3,Linux,Reservation,3 Years
USD,0.864,koreacentral,D8s v6,Windows,Consumption,
USD,0.496,koreacentral,D8s v6,Windows,DevTestConsumption,
USD,0.84,koreacentral,D8as v4,Windows,Consumption,
USD,0.472,koreacentral,D8as v4,Windows,DevTestConsumption,
USD,0.217,koreacentral,D2lds v6,Windows,Consumption,
USD,0.125,koreacentral,D2lds v6,Windows,DevTestConsumption,
USD,7.93,koreacentral,D128s v6,Linux,Consumption,
USD,43067.0,koreacentral,D128s v6,Linux,Reservation,1 Year
USD,81272.0,koreacentral,D128s v6,Linux,Reservation,3 Years
USD,0.894,koreacentral,D16as v6,Linux,Consumption,
USD,4623.0,koreacentral,D16as v6,Linux,Reservation,1 Year
USD,8932.0,koreacentral,D16as v6,Linux,Reservation,3 Years
USD,12.339,koreacentral,D128ls v6,Windows,Consumption,
USD,6.451,koreacentral,D128ls v6,Windows,DevTestConsumption,
USD,0.246,koreacentral,D4 v3,Linux,Consumption,
USD,1202.0,koreacentral,D4 v3,Linux,Reservation,1 Year
USD,2470.0,koreacentral,D4 v3,Linux,Reservation,3 Years
USD,0.117,koreacentral,D2alds v6,Linux,Consumption,
USD,607.0,koreacentral,D2alds v6,Linux,Reservation,1 Year
USD,1172.0,koreacentral,D2alds v6,Linux,Reservation,3 Years
USD,3.374,koreacentral,D48ads v6,Linux,Consumption,
USD,17440.0,koreacentral,D48ads v6,Linux,Reservation,1 Year
USD,33698.0,koreacentral,D48ads v6,Linux,Reservation,3 Years
USD,2.376,koreacentral,D48als v6,Linux,Consumption,
USD,12280.0,koreacentral,D48als v6,Linux,Reservation,1 Year
USD,23728.0,koreacentral,D48als v6,Linux,Reservation,3 Years
USD,9.168,koreacentral,D96als v6,Windows,Consumption,
USD,4.752,koreacentral,D96als v6,Windows,DevTestConsumption,
USD,4.499,koreacentral,D64ads v6,Linux,Consumption,
USD,23254.0,koreacentral,D64ads v6,Linux,Reservation,1 Year
USD,44931.0,koreacentral,D64ads v6,Linux,Reservation,3 Years
USD,6.23,koreacentral,Dasv4 Type1,Linux,Consumption,
USD,31733.0,koreacentral,Dasv4 Type1,Linux,Reservation,1 Year
USD,61565.0,koreacentral,Dasv4 Type1,Linux,Reservation,3 Years
USD,4.448,koreacentral,D64ds v4,Linux,Consumption,
USD,22681.0,koreacentral,D64ds v4,Linux,Reservation,1 Year
USD,43952.0,koreacentral,D64ds v4,Linux,Reservation,3 Years
USD,7.844,koreacentral,D64ds v6,Windows,Consumption,
USD,4.9,koreacentral,D64ds v6,Windows,DevTestConsumption,
USD,6.88,koreacentral,D64s v3,Windows,Consumption,
USD,3.936,koreacentral,D64s v3,Windows,DevTestConsumption,
USD,1.76,koreacentral,D32lds v5,Linux,Consumption,
USD,9096.0,koreacentral,D32lds v5,Linux,Reservation,1 Year
USD,16651.0,koreacentral,D32lds v5,Linux,Reservation,3 Years
USD,1.888,koreacentral,D32s v4,Linux,Consumption,
USD,9615.0,koreacentral,D32s v4,Linux,Reservation,1 Year
USD,18656.0,koreacentral,D32s v4,Linux,Reservation,3 Years
USD,3.056,koreacentral,D32als v6,Windows,Consumption,
USD,1.584,koreacentral,D32als v6,Windows,DevTestConsumption,
USD,5.28,koreacentral,D96lds v5,Linux,Consumption,
USD,27289.0,koreacentral,D96lds v5,Linux,Reservation,1 Year
USD,49953.0,koreacentral,D96lds v5,Linux,Reservation,3 Years
USD,0.22,koreacentral,D4lds v5,Linux,Consumption,
USD,1137.0,koreacentral,D4lds v5,Linux,Reservation,1 Year
USD,2081.0,koreacentral,D4lds v5,Linux,Reservation,3 Years
USD,3.776,koreacentral,D64 v4,Linux,Consumption,
USD,19230.0,koreacentral,D64 v4,Linux,Reservation,1 Year
USD,37312.0,koreacentral,D64 v4,Linux,Reservation,3 Years
USD,3.168,koreacentral,D64als v6,Linux,Consumption,
USD,16373.0,koreacentral,D64als v6,Linux,Reservation,1 Year
USD,31637.0,koreacentral,D64als v6,Linux,Reservation,3 Years
USD,0.86,koreacentral,D8s v3,Windows,Consumption,
USD,0.492,koreacentral,D8s v3,Windows,DevTestConsumption,
USD,0.808,koreacentral,D8lds v5,Windows,Consumption,
USD,0.44,koreacentral,D8lds v5,Windows,DevTestConsumption,
USD,5.04,koreacentral,D48as v4,Windows,Consumption,
USD,2.832,koreacentral,D48as v4,Windows,DevTestConsumption,
USD,10.363,koreacentral,D96s v6,Windows,Consumption,
USD,5.947,koreacentral,D96s v6,Windows,DevTestConsumption,
USD,4.752,koreacentral,D96als v6,Linux,Consumption,
USD,24560.0,koreacentral,D96als v6,Linux,Reservation,1 Year
USD,47455.0,koreacentral,D96als v6,Linux,Reservation,3 Years
USD,1.789,koreacentral,D32as v6,Linux,Consumption,
USD,9245.0,koreacentral,D32as v6,Linux,Reservation,1 Year
USD,17864.0,koreacentral,D32as v6,Linux,Reservation,3 Years
USD,9.024,koreacentral,D96ls v5,Windows,Consumption,
USD,4.608,koreacentral,D96ls v5,Windows,DevTestConsumption,
USD,1.68,koreacentral,D16s v4,Windows,Consumption,
USD,0.944,koreacentral,D16s v4,Windows,DevTestConsumption,
USD,3.936,koreacentral,D64 v3,Linux,Consumption,
USD,19232.0,koreacentral,D64 v3,Linux,Reservation,1 Year
USD,39524.0,koreacentral,D64 v3,Linux,Reservation,3 Years
USD,11.165,koreacentral,D96ads v6,Windows,Consumption,
USD,6.749,koreacentral,D96ads v6,Windows,DevTestConsumption,
USD,1.888,koreacentral,D32 v4,Linux,Consumption,
USD,9615.0,koreacentral,D32 v4,Linux,Reservation,1 Year
USD,18656.0,koreacentral,D32 v4,Linux,Reservation,3 Years
USD,3.36,koreacentral,D32 v4,Windows,Consumption,
USD,1.888,koreacentral,D32 v4,Windows,DevTestConsumption,
USD,0.939,koreacentral,D16alds v6,Linux,Consumption,
USD,4854.0,koreacentral,D16alds v6,Linux,Reservation,1 Year
USD,9379.0,koreacentral,D16alds v6,Linux,Reservation,3 Years
USD,1.528,koreacentral,D16als v6,Windows,Consumption,
USD,0.792,koreacentral,D16als v6,Windows,DevTestConsumption,
USD,1.72,koreacentral,D16 v3,Windows,Consumption,
USD,0.984,koreacentral,D16 v3,Windows,DevTestConsumption,
USD,1.961,koreacentral,D16ds v6,Windows,Consumption,
USD,1.225,koreacentral,D16ds v6,Windows,DevTestConsumption,
USD,0.498,koreacentral,D8lds v6,Linux,Consumption,
USD,2706.0,koreacentral,D8lds v6,Linux,Reservation,1 Year
USD,5107.0,koreacentral,D8lds v6,Linux,Reservation,3 Years
USD,0.204,koreacentral,D2as v6,Windows,Consumption,
USD,0.112,koreacentral,D2as v6,Windows,DevTestConsumption,
