currencyCode,tierMinimumUnits,retailPrice,unitPrice,armRegionName,location,effectiveStartDate,effectiveEndDate,meterId,meterName,productId,skuId,productName,skuName,serviceName,serviceId,serviceFamily,unitOfMeasure,type,isPrimaryMeterRegion,armSkuName,reservationTerm
USD,0.0,0.02,0.02,koreacentral,KR Central,2024-03-01T00:00:00Z,,09b5bb58-87f5-4c8f-a121-5502b145a036,A2 v2 Low Priority,DZH318Z0BPW1,DZH318Z0BPW1/00J4,Virtual Machines Av2 Series Windows,A2 v2 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_A2_v2,
USD,0.0,5.04,5.04,koreacentral,KR Central,2021-11-01T00:00:00Z,,09b7127e-9daf-53da-94ff-759d38b9f5ad,D48 v5,DZH318Z08M9V,DZH318Z08M9V/00CP,Virtual Machines Dv5 Series Windows,Standard_D48_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D48_v5,
USD,0.0,2.832,2.832,koreacentral,KR Central,2021-11-01T00:00:00Z,,09b7127e-9daf-53da-94ff-759d38b9f5ad,D48 v5,DZH318Z08M9V,DZH318Z08M9V/00CP,Virtual Machines Dv5 Series Windows,Standard_D48_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_D48_v5,
USD,0.0,0.42,0.42,koreacentral,KR Central,2021-11-01T00:00:00Z,,09c65668-0a30-57a1-bb16-8a5883d37b53,D4 v4,DZH318Z0D1MV,DZH318Z0D1MV/00L6,Virtual Machines Dv4 Series Windows,D4 v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D4_v4,
USD,0.0,0.236,0.236,koreacentral,KR Central,2021-11-01T00:00:00Z,,09c65668-0a30-57a1-bb16-8a5883d37b53,D4 v4,DZH318Z0D1MV,DZH318Z0D1MV/00L6,Virtual Machines Dv4 Series Windows,D4 v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_D4_v4,
USD,0.0,0.424,0.424,koreacentral,KR Central,2021-11-01T00:00:00Z,,09c9dd55-a485-5d53-9d72-4ce554128496,E8ds v4 Low Priority,DZH318Z0CSHB,DZH318Z0CSHB/008S,Virtual Machines Edsv4 Series Windows,E8ds v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E8ds_v4,
USD,0.0,0.138,0.138,koreacentral,KR Central,2021-11-01T00:00:00Z,,09c9dd55-a485-5d53-9d72-4ce554128496,E8ds v4 Low Priority,DZH318Z0CSHB,DZH318Z0CSHB/008S,Virtual Machines Edsv4 Series Windows,E8ds v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_E8ds_v4,
USD,0.0,1.824,1.824,koreacentral,KR Central,2025-01-01T00:00:00Z,,09ca4f39-ae46-51fd-94b3-da059de8d7d4,EC16ascc v5,DZH318Z0BDLB,DZH318Z0BDLB/00XT,Virtual Machines ECasccv5 Series Windows,Standard_EC16as_cc_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_EC16as_cc_v5,
USD,0.0,1.088,1.088,koreacentral,KR Central,2025-01-01T00:00:00Z,,09ca4f39-ae46-51fd-94b3-da059de8d7d4,EC16ascc v5,DZH318Z0BDLB,DZH318Z0BDLB/00XT,Virtual Machines ECasccv5 Series Windows,Standard_EC16as_cc_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_EC16as_cc_v5,
USD,0.0,7.296,7.296,koreacentral,KR Central,2021-11-01T00:00:00Z,,1dc09345-7b82-57f6-b823-8a22b72a374f,E96-24s v5,DZH318Z096SR,DZH318Z096SR/01R8,Virtual Machines Esv5 Series,E96-24s v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_E96-24s_v5,
USD,0.0,37709.0,37709.0,koreacentral,KR Central,2025-04-01T00:00:00Z,,1dc09345-7b82-57f6-b823-8a22b72a374f,E96-24s v5,DZH318Z096SR,DZH318Z096SR/0BDZ,Virtual Machines Esv5 Series,E96-24s v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,False,Standard_E96-24s_v5,1 Year
USD,0.0,70943.0,70943.0,koreacentral,KR Central,2024-06-01T00:00:00Z,,1dc09345-7b82-57f6-b823-8a22b72a374f,E96-24s v5,DZH318Z096SR,DZH318Z096SR/0BDX,Virtual Machines Esv5 Series,E96-24s v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,False,Standard_E96-24s_v5,3 Years
USD,0.0,0.06401,0.06401,koreacentral,KR Central,2025-07-01T00:00:00Z,2025-07-31T23:59:00Z,09e3cc15-63a0-5f02-813d-c847b6fa3d24,D8as v6 Spot,DZH318Z0DWTB,DZH318Z0DWTB/01FB,Virtual Machines Dasv6 Series,D8as v6 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D8as_v6,
USD,0.0,8.48,8.48,koreacentral,KR Central,2021-11-01T00:00:00Z,,09ecbdef-4e3f-5cb2-b470-c2ebdaf86858,E64-16ds v4,DZH318Z0CSHB,DZH318Z0CSHB/0030,Virtual Machines Edsv4 Series Windows,E64-16ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E64-16ds_v4,
USD,0.0,5.536,5.536,koreacentral,KR Central,2021-11-01T00:00:00Z,,09ecbdef-4e3f-5cb2-b470-c2ebdaf86858,E64-16ds v4,DZH318Z0CSHB,DZH318Z0CSHB/0030,Virtual Machines Edsv4 Series Windows,E64-16ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_E64-16ds_v4,
USD,0.0,0.0187,0.0187,koreacentral,KR Central,2023-09-01T00:00:00Z,,09f99acf-e4a6-58f5-a945-d4d566fff3b1,B2as v2 Low Priority,DZH318Z0K9JH,DZH318Z0K9JH/00RT,Virtual Machines Basv2 Series,B2as v2 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_B2as_v2,
USD,0.0,18.05892,18.05892,koreacentral,KR Central,2024-12-01T00:00:00Z,,0a11972b-e953-5244-8445-64ece21323be,Standard_M96-48s_2_v3,DZH318Z0K7B2,DZH318Z0K7B2/01T4,Virtual Machines Msv3 Medium Memory Series Linux,Standard_M96-48s_2_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M96s-48_2_v3,
USD,0.0,92007.0,92007.0,koreacentral,KR Central,2024-12-01T00:00:00Z,,0a11972b-e953-5244-8445-64ece21323be,Standard_M96-48s_2_v3,DZH318Z0K7B2,DZH318Z0K7B2/03W1,Virtual Machines Msv3 Medium Memory Series Linux,Standard_M96-48s_2_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_M96s-48_2_v3,1 Year
USD,0.0,133264.0,133264.0,koreacentral,KR Central,2024-12-01T00:00:00Z,,0a11972b-e953-5244-8445-64ece21323be,Standard_M96-48s_2_v3,DZH318Z0K7B2,DZH318Z0K7B2/03VC,Virtual Machines Msv3 Medium Memory Series Linux,Standard_M96-48s_2_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_M96s-48_2_v3,3 Years
USD,0.0,0.164,0.164,koreacentral,KR Central,2023-09-01T00:00:00Z,,0a22906b-2ede-5c75-bd84-d4b3eb16e853,B8as v2 Low Priority,DZH318Z0K9JF,DZH318Z0K9JF/00XV,Virtual Machines Basv2 Series Windows,B8as v2 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_B8as_v2,
USD,0.0,0.0749,0.0749,koreacentral,KR Central,2023-09-01T00:00:00Z,,0a22906b-2ede-5c75-bd84-d4b3eb16e853,B8as v2 Low Priority,DZH318Z0K9JF,DZH318Z0K9JF/00XV,Virtual Machines Basv2 Series Windows,B8as v2 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_B8as_v2,
USD,0.0,0.151792,0.151792,koreacentral,KR Central,2025-07-01T00:00:00Z,,0a391e5c-e0f7-55ca-901a-db80859eb234,E8-4ds v4 Spot,DZH318Z0CSHB,DZH318Z0CSHB/009N,Virtual Machines Edsv4 Series Windows,E8-4ds v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E8-4ds_v4,
USD,0.0,0.099094,0.099094,koreacentral,KR Central,2025-07-01T00:00:00Z,,0a391e5c-e0f7-55ca-901a-db80859eb234,E8-4ds v4 Spot,DZH318Z0CSHB,DZH318Z0CSHB/009N,Virtual Machines Edsv4 Series Windows,E8-4ds v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_E8-4ds_v4,
USD,0.0,0.236,0.236,koreacentral,KR Central,2021-11-01T00:00:00Z,,0a3c393a-ef53-5fbf-82af-f59083dba16f,D4 v4,DZH318Z0D1L4,DZH318Z0D1L4/00GH,Virtual Machines Dv4 Series,D4 v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D4_v4,
USD,0.0,1202.0,1202.0,koreacentral,KR Central,2021-11-01T00:00:00Z,,0a3c393a-ef53-5fbf-82af-f59083dba16f,D4 v4,DZH318Z0D1L4,DZH318Z0D1L4/018T,Virtual Machines Dv4 Series,D4 v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_D4_v4,1 Year
USD,0.0,2332.0,2332.0,koreacentral,KR Central,2021-11-01T00:00:00Z,,0a3c393a-ef53-5fbf-82af-f59083dba16f,D4 v4,DZH318Z0D1L4,DZH318Z0D1L4/018S,Virtual Machines Dv4 Series,D4 v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_D4_v4,3 Years
USD,0.0,2.40613,2.40613,koreacentral,KR Central,2025-07-01T00:00:00Z,,0a3d2103-f334-53e1-bde6-adcb2b7c38bc,NC64asT4 v3 Spot,DZH318Z0DF4B,DZH318Z0DF4B/003M,Virtual Machines NCasT4 v3 Series Windows,NC64asT4 v3 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_NC64as_T4_v3,
USD,0.0,1.55237,1.55237,koreacentral,KR Central,2025-07-01T00:00:00Z,,0a3d2103-f334-53e1-bde6-adcb2b7c38bc,NC64asT4 v3 Spot,DZH318Z0DF4B,DZH318Z0DF4B/003M,Virtual Machines NCasT4 v3 Series Windows,NC64asT4 v3 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_NC64as_T4_v3,
USD,0.0,14.68,14.68,koreacentral,KR Central,2021-11-01T00:00:00Z,,0a5c804a-67b1-55aa-844b-2b446be34894,E104ids v5,DZH318Z096SL,DZH318Z096SL/05P6,Virtual Machines Edsv5 Series Windows,E104ids v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E104ids_v5,
USD,0.0,9.896,9.896,koreacentral,KR Central,2021-11-01T00:00:00Z,,0a5c804a-67b1-55aa-844b-2b446be34894,E104ids v5,DZH318Z096SL,DZH318Z096SL/05P6,Virtual Machines Edsv5 Series Windows,E104ids v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_E104ids_v5,
USD,0.0,16.102,16.102,koreacentral,KR Central,2024-10-01T00:00:00Z,,0a5d2444-58c7-53a2-bf8c-7fe0bb70843d,E128-64s v6,DZH318Z0GNH7,DZH318Z0GNH7/038L,Virtual Machines Esv6 Series Windows,E128-64s v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E128-64s_v6,
USD,0.0,10.214,10.214,koreacentral,KR Central,2024-10-01T00:00:00Z,,0a5d2444-58c7-53a2-bf8c-7fe0bb70843d,E128-64s v6,DZH318Z0GNH7,DZH318Z0GNH7/038L,Virtual Machines Esv6 Series Windows,E128-64s v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_E128-64s_v6,
USD,0.0,0.017757,0.017757,koreacentral,KR Central,2025-07-01T00:00:00Z,,0a5dcbad-5f26-5192-86e6-b4f5c94a4ea6,D2s v6 Spot,DZH318Z0GNHB,DZH318Z0GNHB/018M,Virtual Machines Dsv6 Series,D2s v6 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D2s_v6,
USD,0.0,0.295,0.295,koreacentral,KR Central,2023-09-01T00:00:00Z,,0a821ab8-295c-5246-8e06-983164ea9cca,B32ls v2 Low Priority,DZH318Z0K9K9,DZH318Z0K9K9/01HK,Virtual Machines Bsv2 Series,B32ls v2 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_B32ls_v2,
USD,0.0,0.765,0.765,koreacentral,KR Central,2024-08-01T00:00:00Z,,0a8da568-285d-5231-a035-e06bec8235ed,EC16asv6 Low Priority,DZH318Z0F6ZD,DZH318Z0F6ZD/0175,Virtual Machines ECasv6 series Windows,EC16asv6 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_EC16as_v6,
USD,0.0,0.235,0.235,koreacentral,KR Central,2024-08-01T00:00:00Z,,0a8da568-285d-5231-a035-e06bec8235ed,EC16asv6 Low Priority,DZH318Z0F6ZD,DZH318Z0F6ZD/0175,Virtual Machines ECasv6 series Windows,EC16asv6 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_EC16as_v6,
USD,0.0,0.472,0.472,koreacentral,KR Central,2021-11-01T00:00:00Z,,0770c1e5-60f0-555c-9ccf-0e3e5865a5f8,D8as v4,DZH318Z0CM2C,DZH318Z0CM2C/00LH,Virtual Machines Dasv4 Series,D8as v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_D8as_v4,
USD,0.0,2398.0,2398.0,koreacentral,KR Central,2020-07-01T00:00:00Z,,0770c1e5-60f0-555c-9ccf-0e3e5865a5f8,D8as v4,DZH318Z0CM2C,DZH318Z0CM2C/00LC,Virtual Machines Dasv4 Series,D8as v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,False,Standard_D8as_v4,1 Year
USD,0.0,4664.0,4664.0,koreacentral,KR Central,2021-11-01T00:00:00Z,,0770c1e5-60f0-555c-9ccf-0e3e5865a5f8,D8as v4,DZH318Z0CM2C,DZH318Z0CM2C/00LF,Virtual Machines Dasv4 Series,D8as v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,False,Standard_D8as_v4,3 Years
USD,0.0,7.808,7.808,koreacentral,KR Central,2021-11-01T00:00:00Z,,0ac2c800-f452-53cb-aa51-6bdbd4de2cb7,E64-16s v4,DZH318Z0CSHC,DZH318Z0CSHC/001L,Virtual Machines Esv4 Series Windows,E64-16s v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E64-16s_v4,
USD,0.0,4.864,4.864,koreacentral,KR Central,2021-11-01T00:00:00Z,,0ac2c800-f452-53cb-aa51-6bdbd4de2cb7,E64-16s v4,DZH318Z0CSHC,DZH318Z0CSHC/001L,Virtual Machines Esv4 Series Windows,E64-16s v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_E64-16s_v4,
USD,0.0,0.608,0.608,koreacentral,KR Central,2021-11-01T00:00:00Z,,0ad4e286-d003-589f-ac05-f3cf1014f426,E8s v4,DZH318Z0CSHL,DZH318Z0CSHL/0071,Virtual Machines Esv4 Series,E8s v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E8s_v4,
USD,0.0,3132.0,3132.0,koreacentral,KR Central,2021-11-01T00:00:00Z,,0ad4e286-d003-589f-ac05-f3cf1014f426,E8s v4,DZH318Z0CSHL,DZH318Z0CSHL/0354,Virtual Machines Esv4 Series,E8s v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E8s_v4,1 Year
USD,0.0,6008.0,6008.0,koreacentral,KR Central,2021-11-01T00:00:00Z,,0ad4e286-d003-589f-ac05-f3cf1014f426,E8s v4,DZH318Z0CSHL,DZH318Z0CSHL/0352,Virtual Machines Esv4 Series,E8s v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E8s_v4,3 Years
USD,0.0,0.303584,0.303584,koreacentral,KR Central,2025-07-01T00:00:00Z,,0ad78d86-be40-5076-a5ec-9fe7210bd8f1,E16-8ds v5 Spot,DZH318Z096SL,DZH318Z096SL/081S,Virtual Machines Edsv5 Series Windows,E16-8ds v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E16-8ds_v5,
USD,0.0,0.198189,0.198189,koreacentral,KR Central,2025-07-01T00:00:00Z,,0ad78d86-be40-5076-a5ec-9fe7210bd8f1,E16-8ds v5 Spot,DZH318Z096SL,DZH318Z096SL/081S,Virtual Machines Edsv5 Series Windows,E16-8ds v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_E16-8ds_v5,
USD,0.0,0.625,0.625,koreacentral,KR Central,2024-09-01T00:00:00Z,,0ade1ee3-723b-5690-a68e-5eb4736b4eb1,F4ams v6,DZH318Z0FXXQ,DZH318Z0FXXQ/01F1,Virtual Machines Famsv6 Series Windows,F4ams v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_F4ams_v6,
USD,0.0,0.441,0.441,koreacentral,KR Central,2024-09-01T00:00:00Z,,0ade1ee3-723b-5690-a68e-5eb4736b4eb1,F4ams v6,DZH318Z0FXXQ,DZH318Z0FXXQ/01F1,Virtual Machines Famsv6 Series Windows,F4ams v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_F4ams_v6,
USD,0.0,0.0098,0.0098,koreacentral,KR Central,2024-03-01T00:00:00Z,,0af401f8-d57b-4a19-827b-149f64ab3384,A1 v2 Low Priority,DZH318Z0BPRJ,DZH318Z0BPRJ/00HX,Virtual Machines Av2 Series,A1 v2 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_A1_v2,
USD,0.0,5.582,5.582,koreacentral,KR Central,2024-09-01T00:00:00Z,,0afc209c-8dec-5f2c-bdf3-7eb76b667dd2,D48ads v6,DZH318Z0F5F9,DZH318Z0F5F9/00HH,Virtual Machines Dadsv6 Series Windows,D48ads v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D48ads_v6,
USD,0.0,3.374,3.374,koreacentral,KR Central,2024-09-01T00:00:00Z,,0afc209c-8dec-5f2c-bdf3-7eb76b667dd2,D48ads v6,DZH318Z0F5F9,DZH318Z0F5F9/00HH,Virtual Machines Dadsv6 Series Windows,D48ads v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_D48ads_v6,
USD,0.0,3.648,3.648,koreacentral,KR Central,2021-11-01T00:00:00Z,,0b008887-97d7-56dd-8fd7-8a7450befbff,E48a v4/E48as v4,DZH318Z0CM29,DZH318Z0CM29/00MC,Virtual Machines Eav4 Series,E48a v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E48a_v4,
USD,0.0,18790.0,18790.0,koreacentral,KR Central,2021-11-01T00:00:00Z,,0b008887-97d7-56dd-8fd7-8a7450befbff,E48a v4/E48as v4,DZH318Z0CM29,DZH318Z0CM29/00M7,Virtual Machines Eav4 Series,E48a v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E48a_v4,1 Year
USD,0.0,36047.0,36047.0,koreacentral,KR Central,2021-11-01T00:00:00Z,,0b008887-97d7-56dd-8fd7-8a7450befbff,E48a v4/E48as v4,DZH318Z0CM29,DZH318Z0CM29/00MB,Virtual Machines Eav4 Series,E48a v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E48a_v4,3 Years
USD,0.0,0.816,0.816,koreacentral,KR Central,2017-06-01T00:00:00Z,,d6ebf93a-00a4-4fd1-932c-ab918cdf6d1c,F16s,DZH318Z0BQ4P,DZH318Z0BQ4P/00HR,Virtual Machines FS Series,F16s,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_F16s,
USD,0.0,5542.0,5542.0,koreacentral,KR Central,2017-07-17T00:00:00Z,,d6ebf93a-00a4-4fd1-932c-ab918cdf6d1c,F16s,DZH318Z0BQ4P,DZH318Z0BQ4P/005J,Virtual Machines FS Series,F16s,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,False,Standard_F16s,1 Year
USD,0.0,11983.0,11983.0,koreacentral,KR Central,2017-07-17T00:00:00Z,,d6ebf93a-00a4-4fd1-932c-ab918cdf6d1c,F16s,DZH318Z0BQ4P,DZH318Z0BQ4P/005K,Virtual Machines FS Series,F16s,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,False,Standard_F16s,3 Years
USD,0.0,2.406,2.406,koreacentral,KR Central,2023-04-01T00:00:00Z,,0b1acfdd-de20-590a-810f-9870e9ff5019,D64ls v5 Low Priority,DZH318Z08M9K,DZH318Z08M9K/0013,Virtual Machines Dlsv5 Series Windows,D64ls v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D64ls_v5,
USD,0.0,0.614,0.614,koreacentral,KR Central,2023-04-01T00:00:00Z,,0b1acfdd-de20-590a-810f-9870e9ff5019,D64ls v5 Low Priority,DZH318Z08M9K,DZH318Z08M9K/0013,Virtual Machines Dlsv5 Series Windows,D64ls v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_D64ls_v5,
USD,0.0,0.911898,0.911898,koreacentral,KR Central,2025-07-01T00:00:00Z,,0b3efdda-3c2d-5c7f-87c7-08049eecbcfa,E64bds v5 Spot,DZH318Z09LQP,DZH318Z09LQP/0145,Virtual Machines Ebdsv5 Series,Standard_E64bds_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E64bds_v5,
USD,0.0,0.198189,0.198189,koreacentral,KR Central,2025-07-01T00:00:00Z,,0b48fa5a-4755-5439-89aa-cee94b5b254e,E16-8ds v5 Spot,DZH318Z096SN,DZH318Z096SN/031C,Virtual Machines Edsv5 Series,E16-8ds v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E16-8ds_v5,
USD,0.0,1.194732,1.194732,koreacentral,KR Central,2025-07-01T00:00:00Z,2025-07-31T23:59:00Z,0b4d9885-4875-59f2-af6b-9db7af16ecaa,NV36adms A10 v5 Spot,DZH318Z09JCM,DZH318Z09JCM/00TT,Virtual Machines NVadsA10v5 Series Windows,Standard_NV36adms_A10_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_NV36adms_A10_v5,
USD,0.0,0.939708,0.939708,koreacentral,KR Central,2025-07-01T00:00:00Z,2025-07-31T23:59:00Z,0b4d9885-4875-59f2-af6b-9db7af16ecaa,NV36adms A10 v5 Spot,DZH318Z09JCM,DZH318Z09JCM/00TT,Virtual Machines NVadsA10v5 Series Windows,Standard_NV36adms_A10_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_NV36adms_A10_v5,
USD,0.0,8.245776,8.245776,koreacentral,KR Central,2025-07-01T00:00:00Z,,0b710b77-9f53-5010-b2a5-3ef2fde0321b,M208-104ms_v2 Spot,DZH318Z0BX5L,DZH318Z0BX5L/027L,Virtual Machines MSv2 Series,M208-104ms_v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M208-104ms_v2,
USD,0.0,0.0692,0.0692,koreacentral,KR Central,2021-11-01T00:00:00Z,,0b8f9035-84eb-51de-8be0-db4f2a58bf6d,E4-2ds v4 Low Priority,DZH318Z0CSHK,DZH318Z0CSHK/00J6,Virtual Machines Edsv4 Series,E4-2ds v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E4-2ds_v4,
USD,0.0,0.394,0.394,koreacentral,KR Central,2017-12-01T00:00:00Z,,214e19ac-80fa-4441-bf15-d70618470634,D32-8s v3 Low Priority,DZH318Z0BQ50,DZH318Z0BQ50/02FG,Virtual Machines DSv3 Series,D32-8s v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_D32-8s_v3,
USD,0.0,3.04704,3.04704,koreacentral,KR Central,2025-07-01T00:00:00Z,,0b9fbaa1-1878-5dc5-bc2d-1ff5f1bae46f,FX96mds v2 Spot,DZH318Z0H7DR,DZH318Z0H7DR/06RH,Virtual Machines FXmdsv2 Series,FX96mds v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_FX96mds_v2,
USD,0.0,0.212,0.212,koreacentral,KR Central,2021-11-01T00:00:00Z,,0bde7dd8-37a4-53eb-88e4-007008563194,E4ds v4 Low Priority,DZH318Z0CSHB,DZH318Z0CSHB/00C9,Virtual Machines Edsv4 Series Windows,E4ds v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E4ds_v4,
USD,0.0,0.0692,0.0692,koreacentral,KR Central,2021-11-01T00:00:00Z,,0bde7dd8-37a4-53eb-88e4-007008563194,E4ds v4 Low Priority,DZH318Z0CSHB,DZH318Z0CSHB/00C9,Virtual Machines Edsv4 Series Windows,E4ds v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_E4ds_v4,
USD,0.0,0.453658,0.453658,koreacentral,KR Central,2025-07-01T00:00:00Z,2025-07-31T23:59:00Z,0bfd0333-554b-5874-bb8c-c744c65083e3,D64als v6 Spot,DZH318Z0F5F4,DZH318Z0F5F4/014S,Virtual Machines Dalsv6 Series,D64als v6 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D64als_v6,
USD,0.0,0.153,0.153,koreacentral,KR Central,2024-09-01T00:00:00Z,,0c07176a-30cf-5961-aebb-1933a01b26da,D4als v6 Low Priority,DZH318Z0F5DN,DZH318Z0F5DN/00M4,Virtual Machines Dalsv6 Series Windows,D4als v6 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D4als_v6,
USD,0.0,0.0396,0.0396,koreacentral,KR Central,2024-09-01T00:00:00Z,,0c07176a-30cf-5961-aebb-1933a01b26da,D4als v6 Low Priority,DZH318Z0F5DN,DZH318Z0F5DN/00M4,Virtual Machines Dalsv6 Series Windows,D4als v6 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_D4als_v6,
USD,0.0,0.108,0.108,koreacentral,KR Central,2024-03-01T00:00:00Z,,0c07c1a3-fd50-4b05-addc-60f399229875,A8m v2 Low Priority,DZH318Z0BPRJ,DZH318Z0BPRJ/002S,Virtual Machines Av2 Series,A8m v2 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_A8m_v2,
